"","week","Age","cases"
"1631",28,40,11
"1632",28,41,7
"1633",28,42,7
"1634",28,43,13
"1635",28,44,15
"1636",28,45,13
"1637",28,46,17
"1638",28,47,28
"1639",28,48,27
"1640",28,49,20
"1641",28,50,21
"1642",28,51,15
"1643",28,52,25
"1644",28,53,25
"1645",28,54,20
"1646",28,55,34
"1647",28,56,30
"1648",28,57,40
"1649",28,58,32
"1650",28,59,44
"1651",28,60,34
"1652",28,61,25
"1653",28,62,32
"1654",28,63,38
"1655",28,64,37
"1656",28,65,60
"1657",28,66,35
"1658",28,67,31
"1659",28,68,40
"1660",28,69,28
"1661",28,70,28
"1662",28,71,33
"1663",28,72,31
"1664",28,73,21
"1665",28,74,28
"1666",28,75,36
"1667",28,76,26
"1668",28,77,28
"1669",28,78,23
"1670",28,79,30
"1671",28,80,24
"1672",28,81,20
"1673",28,82,20
"1674",28,83,23
"1675",28,84,19
"1676",28,85,20
"1677",28,86,10
"1678",28,87,15
"1679",28,88,9
"1680",28,89,7
"1681",28,90,4
"1682",28,91,3
"1683",28,92,0
"1684",28,93,4
"1685",28,94,1
"1686",28,95,0
"1687",28,96,1
"1688",28,97,0
"1689",28,98,2
"1690",28,99,2
"1691",28,100,1
"1692",29,0,1
"1693",29,19,1
"1694",29,23,1
"1695",29,29,0
"1696",29,30,0
"1697",29,32,1
"1698",29,33,1
"1699",29,37,3
"1700",29,38,2
"1701",29,39,1
"1702",29,40,4
"1703",29,41,2
"1704",29,43,1
"1705",29,44,3
"1706",29,45,2
"1707",29,46,1
"1708",29,47,2
"1709",29,48,2
"1710",29,49,3
"1711",29,50,4
"1712",29,51,4
"1713",29,52,6
"1714",29,53,3
"1715",29,54,4
"1716",29,55,6
"1717",29,56,7
"1718",29,57,3
"1719",29,58,2
"1720",29,59,4
"1721",29,60,2
"1722",29,61,2
"1723",29,62,5
"1724",29,63,4
"1725",29,64,2
"1726",29,65,1
"1727",29,66,7
"1728",29,67,3
"1729",29,68,5
"1730",29,69,6
"1731",29,70,3
"1732",29,71,5
"1733",29,72,4
"1734",29,73,4
"1735",29,74,10
"1736",29,75,4
"1737",29,76,6
"1738",29,77,3
"1739",29,78,6
"1740",29,79,3
"1741",29,80,2
"1742",29,81,3
"1743",29,82,0
"1744",29,83,1
"1745",29,84,2
"1746",29,85,2
"1747",29,87,1
"1748",29,88,1
"1749",29,89,1
"1750",29,90,0
"1751",29,91,3
"1752",29,92,0
"1753",29,94,1
