"","week","Age","cases"
"1496",17,91,7
"1497",17,92,11
"1498",17,93,5
"1499",17,94,6
"1500",17,95,6
"1501",17,96,3
"1502",17,97,2
"1503",17,98,4
"1504",17,100,1
"1505",17,101,1
"1506",17,102,1
"1507",17,103,1
"1508",18,0,84
"1509",18,1,80
"1510",18,2,37
"1511",18,3,42
"1512",18,4,35
"1513",18,5,34
"1514",18,6,33
"1515",18,7,24
"1516",18,8,37
"1517",18,9,32
"1518",18,10,36
"1519",18,11,52
"1520",18,12,38
"1521",18,13,41
"1522",18,14,42
"1523",18,15,49
"1524",18,16,52
"1525",18,17,50
"1526",18,18,71
"1527",18,19,101
"1528",18,20,125
"1529",18,21,152
"1530",18,22,143
"1531",18,23,192
"1532",18,24,235
"1533",18,25,300
"1534",18,26,363
"1535",18,27,380
"1536",18,28,405
"1537",18,29,419
"1538",18,30,418
"1539",18,31,433
"1540",18,32,474
"1541",18,33,440
"1542",18,34,453
"1543",18,35,432
"1544",18,36,460
"1545",18,37,455
"1546",18,38,444
"1547",18,39,478
"1548",18,40,455
"1549",18,41,490
"1550",18,42,434
"1551",18,43,450
"1552",18,44,457
"1553",18,45,428
"1554",18,46,454
"1555",18,47,449
"1556",18,48,424
"1557",18,49,398
"1558",18,50,402
"1559",18,51,371
"1560",18,52,378
"1561",18,53,362
"1562",18,54,331
"1563",18,55,329
"1564",18,56,361
"1565",18,57,307
"1566",18,58,317
"1567",18,59,297
"1568",18,60,283
"1569",18,61,250
"1570",18,62,208
"1571",18,63,231
"1572",18,64,217
"1573",18,65,199
"1574",18,66,172
"1575",18,67,137
"1576",18,68,165
"1577",18,69,146
"1578",18,70,140
"1579",18,71,120
"1580",18,72,114
"1581",18,73,108
"1582",18,74,95
"1583",18,75,109
"1584",18,76,87
"1585",18,77,96
"1586",18,78,68
"1587",18,79,58
"1588",18,80,62
"1589",18,81,47
"1590",18,82,74
"1591",18,83,53
"1592",18,84,45
"1593",18,85,39
"1594",18,86,23
"1595",18,87,37
"1596",18,88,28
"1597",18,89,13
"1598",18,90,12
"1599",18,91,12
"1600",18,92,8
"1601",18,93,10
"1602",18,94,4
"1603",18,95,7
"1604",18,96,5
"1605",18,97,4
"1606",18,98,2
"1607",18,99,3
"1608",18,101,0
"1609",18,103,0
"1610",18,106,1
"1611",18,108,1
"1612",19,0,103
"1613",19,1,84
"1614",19,2,64
"1615",19,3,53
"1616",19,4,47
"1617",19,5,48
"1618",19,6,36
"1619",19,7,44
"1620",19,8,41
"1621",19,9,40
"1622",19,10,50
"1623",19,11,41
"1624",19,12,39
"1625",19,13,59
"1626",19,14,42
"1627",19,15,61
"1628",19,16,71
"1629",19,17,79
"1630",19,18,88
"1631",19,19,142
"1632",19,20,180
"1633",19,21,180
"1634",19,22,241
"1635",19,23,285
"1636",19,24,350
"1637",19,25,382
"1638",19,26,449
"1639",19,27,489
"1640",19,28,516
"1641",19,29,513
"1642",19,30,607
"1643",19,31,576
"1644",19,32,520
"1645",19,33,519
"1646",19,34,546
"1647",19,35,541
"1648",19,36,534
"1649",19,37,557
"1650",19,38,583
"1651",19,39,507
"1652",19,40,514
"1653",19,41,503
"1654",19,42,521
"1655",19,43,511
"1656",19,44,465
"1657",19,45,502
"1658",19,46,515
"1659",19,47,477
"1660",19,48,498
"1661",19,49,485
"1662",19,50,496
"1663",19,51,443
"1664",19,52,486
"1665",19,53,412
"1666",19,54,382
"1667",19,55,394
"1668",19,56,399
"1669",19,57,356
"1670",19,58,348
"1671",19,59,366
"1672",19,60,332
"1673",19,61,304
"1674",19,62,274
"1675",19,63,264
"1676",19,64,240
"1677",19,65,225
"1678",19,66,216
"1679",19,67,208
"1680",19,68,200
"1681",19,69,185
"1682",19,70,177
"1683",19,71,167
"1684",19,72,148
"1685",19,73,119
"1686",19,74,125
"1687",19,75,94
"1688",19,76,113
"1689",19,77,93
"1690",19,78,109
"1691",19,79,90
"1692",19,80,87
"1693",19,81,71
"1694",19,82,61
"1695",19,83,53
"1696",19,84,55
"1697",19,85,42
"1698",19,86,41
"1699",19,87,33
"1700",19,88,25
"1701",19,89,35
"1702",19,90,22
"1703",19,91,16
"1704",19,92,16
"1705",19,93,10
"1706",19,94,4
"1707",19,95,8
"1708",19,96,6
"1709",19,97,1
"1710",19,98,7
"1711",19,99,1
"1712",19,100,4
"1713",19,101,0
"1714",19,102,1
"1715",19,104,1
"1716",19,108,1
"1717",19,110,0
"1718",19,111,1
"1719",19,113,1
"1720",20,0,120
"1721",20,1,119
"1722",20,2,58
"1723",20,3,50
"1724",20,4,42
"1725",20,5,43
"1726",20,6,57
"1727",20,7,44
"1728",20,8,36
"1729",20,9,36
"1730",20,10,68
"1731",20,11,50
"1732",20,12,38
"1733",20,13,73
"1734",20,14,62
"1735",20,15,64
"1736",20,16,67
"1737",20,17,93
"1738",20,18,98
"1739",20,19,151
"1740",20,20,188
"1741",20,21,216
"1742",20,22,258
"1743",20,23,295
"1744",20,24,365
"1745",20,25,438
"1746",20,26,526
"1747",20,27,513
"1748",20,28,613
"1749",20,29,619
"1750",20,30,724
"1751",20,31,627
"1752",20,32,617
"1753",20,33,600
"1754",20,34,601
"1755",20,35,644
"1756",20,36,654
"1757",20,37,663
"1758",20,38,665
"1759",20,39,660
"1760",20,40,617
"1761",20,41,578
"1762",20,42,598
"1763",20,43,610
"1764",20,44,563
"1765",20,45,595
"1766",20,46,588
"1767",20,47,578
"1768",20,48,552
"1769",20,49,556
"1770",20,50,505
"1771",20,51,495
"1772",20,52,523
"1773",20,53,463
"1774",20,54,457
"1775",20,55,439
"1776",20,56,469
"1777",20,57,460
"1778",20,58,400
"1779",20,59,394
"1780",20,60,348
"1781",20,61,333
"1782",20,62,282
"1783",20,63,272
"1784",20,64,250
"1785",20,65,244
"1786",20,66,247
"1787",20,67,234
"1788",20,68,226
"1789",20,69,193
"1790",20,70,188
"1791",20,71,162
"1792",20,72,171
"1793",20,73,128
"1794",20,74,136
"1795",20,75,147
"1796",20,76,119
"1797",20,77,109
"1798",20,78,105
"1799",20,79,96
"1800",20,80,93
"1801",20,81,75
"1802",20,82,61
"1803",20,83,76
"1804",20,84,58
"1805",20,85,51
"1806",20,86,48
"1807",20,87,42
"1808",20,88,29
"1809",20,89,21
"1810",20,90,25
"1811",20,91,14
"1812",20,92,13
"1813",20,93,6
"1814",20,94,11
"1815",20,95,8
"1816",20,96,3
"1817",20,97,4
"1818",20,98,2
"1819",20,99,7
"1820",20,100,1
"1821",20,101,0
"1822",20,102,0
"1823",20,103,1
"1824",20,104,0
"1825",20,108,0
"1826",20,109,1
"1827",20,118,1
"1828",21,0,142
"1829",21,1,94
"1830",21,2,54
"1831",21,3,45
"1832",21,4,40
"1833",21,5,53
"1834",21,6,48
"1835",21,7,46
"1836",21,8,58
"1837",21,9,47
"1838",21,10,54
"1839",21,11,54
"1840",21,12,64
"1841",21,13,51
"1842",21,14,69
"1843",21,15,86
"1844",21,16,94
"1845",21,17,92
"1846",21,18,119
"1847",21,19,165
"1848",21,20,240
"1849",21,21,249
"1850",21,22,305
"1851",21,23,337
"1852",21,24,407
"1853",21,25,529
"1854",21,26,629
"1855",21,27,663
"1856",21,28,655
"1857",21,29,690
"1858",21,30,761
"1859",21,31,743
"1860",21,32,704
"1861",21,33,679
"1862",21,34,705
"1863",21,35,711
"1864",21,36,698
"1865",21,37,705
"1866",21,38,716
"1867",21,39,671
"1868",21,40,665
"1869",21,41,716
"1870",21,42,692
"1871",21,43,660
"1872",21,44,694
"1873",21,45,701
"1874",21,46,652
"1875",21,47,658
"1876",21,48,597
"1877",21,49,577
"1878",21,50,570
"1879",21,51,554
"1880",21,52,542
"1881",21,53,502
"1882",21,54,468
"1883",21,55,500
"1884",21,56,460
"1885",21,57,408
"1886",21,58,403
"1887",21,59,422
"1888",21,60,409
"1889",21,61,372
"1890",21,62,311
"1891",21,63,327
"1892",21,64,257
"1893",21,65,310
"1894",21,66,263
"1895",21,67,229
"1896",21,68,242
"1897",21,69,203
"1898",21,70,225
"1899",21,71,179
"1900",21,72,149
"1901",21,73,149
"1902",21,74,149
"1903",21,75,140
"1904",21,76,121
"1905",21,77,113
"1906",21,78,111
"1907",21,79,83
"1908",21,80,98
"1909",21,81,79
"1910",21,82,76
"1911",21,83,68
"1912",21,84,54
"1913",21,85,54
"1914",21,86,42
"1915",21,87,44
"1916",21,88,26
"1917",21,89,20
"1918",21,90,24
"1919",21,91,13
"1920",21,92,16
"1921",21,93,12
"1922",21,94,2
"1923",21,95,5
"1924",21,96,2
"1925",21,97,2
"1926",21,98,5
"1927",21,99,0
"1928",21,100,2
"1929",21,102,1
"1930",21,103,0
"1931",21,105,1
"1932",21,106,0
"1933",21,115,0
"1934",21,119,1
"1935",22,0,168
"1936",22,1,111
"1937",22,2,61
"1938",22,3,58
"1939",22,4,53
"1940",22,5,56
"1941",22,6,63
"1942",22,7,62
"1943",22,8,58
"1944",22,9,56
"1945",22,10,48
"1946",22,11,60
"1947",22,12,55
"1948",22,13,86
"1949",22,14,82
"1950",22,15,94
"1951",22,16,99
"1952",22,17,104
"1953",22,18,135
"1954",22,19,180
"1955",22,20,249
"1956",22,21,304
"1957",22,22,358
"1958",22,23,397
"1959",22,24,502
"1960",22,25,618
"1961",22,26,662
"1962",22,27,749
"1963",22,28,722
"1964",22,29,768
"1965",22,30,853
"1966",22,31,805
"1967",22,32,792
"1968",22,33,775
"1969",22,34,782
"1970",22,35,777
"1971",22,36,808
"1972",22,37,803
"1973",22,38,822
"1974",22,39,806
"1975",22,40,799
"1976",22,41,739
"1977",22,42,740
"1978",22,43,736
"1979",22,44,720
"1980",22,45,739
"1981",22,46,713
"1982",22,47,704
"1983",22,48,687
"1984",22,49,669
"1985",22,50,679
"1986",22,51,633
"1987",22,52,577
"1988",22,53,533
"1989",22,54,518
"1990",22,55,545
"1991",22,56,528
"1992",22,57,491
"1993",22,58,473
"1994",22,59,471
"1995",22,60,449
"1996",22,61,397
"1997",22,62,312
"1998",22,63,349
"1999",22,64,345
"2000",22,65,298
"2001",22,66,288
"2002",22,67,263
"2003",22,68,269
"2004",22,69,249
"2005",22,70,198
"2006",22,71,204
"2007",22,72,174
"2008",22,73,192
"2009",22,74,161
"2010",22,75,154
"2011",22,76,149
"2012",22,77,127
"2013",22,78,114
"2014",22,79,113
"2015",22,80,121
"2016",22,81,90
"2017",22,82,71
"2018",22,83,82
"2019",22,84,55
"2020",22,85,50
"2021",22,86,40
"2022",22,87,45
"2023",22,88,38
"2024",22,89,31
"2025",22,90,21
"2026",22,91,16
"2027",22,92,13
"2028",22,93,15
"2029",22,94,9
"2030",22,95,13
"2031",22,96,3
"2032",22,97,5
"2033",22,98,2
"2034",22,99,4
"2035",22,100,3
"2036",22,101,1
"2037",22,102,0
"2038",22,104,1
"2039",22,106,1
"2040",22,107,1
"2041",22,117,0
"2042",22,119,0
"2043",22,120,1
"2044",23,0,129
"2045",23,1,113
"2046",23,2,74
"2047",23,3,47
"2048",23,4,67
"2049",23,5,46
"2050",23,6,56
"2051",23,7,43
"2052",23,8,68
"2053",23,9,63
"2054",23,10,71
"2055",23,11,77
"2056",23,12,82
"2057",23,13,84
"2058",23,14,95
"2059",23,15,111
"2060",23,16,117
"2061",23,17,122
"2062",23,18,167
"2063",23,19,220
"2064",23,20,289
"2065",23,21,308
"2066",23,22,363
"2067",23,23,410
"2068",23,24,574
"2069",23,25,656
"2070",23,26,788
"2071",23,27,804
"2072",23,28,878
"2073",23,29,866
"2074",23,30,953
"2075",23,31,853
"2076",23,32,834
"2077",23,33,839
"2078",23,34,847
"2079",23,35,852
"2080",23,36,878
"2081",23,37,893
"2082",23,38,898
"2083",23,39,856
"2084",23,40,788
"2085",23,41,823
"2086",23,42,808
"2087",23,43,808
"2088",23,44,827
"2089",23,45,789
"2090",23,46,748
"2091",23,47,815
"2092",23,48,812
"2093",23,49,756
"2094",23,50,716
"2095",23,51,656
"2096",23,52,660
"2097",23,53,624
"2098",23,54,578
"2099",23,55,619
"2100",23,56,591
"2101",23,57,552
"2102",23,58,532
"2103",23,59,520
"2104",23,60,458
"2105",23,61,434
"2106",23,62,405
"2107",23,63,409
"2108",23,64,384
"2109",23,65,328
"2110",23,66,320
"2111",23,67,300
"2112",23,68,267
"2113",23,69,265
"2114",23,70,254
"2115",23,71,226
"2116",23,72,233
"2117",23,73,199
"2118",23,74,195
"2119",23,75,180
"2120",23,76,152
"2121",23,77,182
"2122",23,78,134
"2123",23,79,105
"2124",23,80,120
"2125",23,81,86
"2126",23,82,83
"2127",23,83,90
"2128",23,84,79
"2129",23,85,66
"2130",23,86,54
"2131",23,87,49
"2132",23,88,32
"2133",23,89,48
"2134",23,90,19
"2135",23,91,12
"2136",23,92,10
"2137",23,93,8
"2138",23,94,9
"2139",23,95,9
"2140",23,96,5
"2141",23,97,5
"2142",23,98,3
"2143",23,99,1
"2144",23,100,2
"2145",23,101,1
"2146",23,102,1
"2147",23,104,0
"2148",23,107,1
"2149",23,109,0
"2150",23,110,1
"2151",23,114,1
"2152",23,116,1
"2153",23,120,1
"2154",24,0,162
"2155",24,1,106
"2156",24,2,66
"2157",24,3,48
"2158",24,4,65
"2159",24,5,59
"2160",24,6,52
"2161",24,7,68
"2162",24,8,66
"2163",24,9,63
"2164",24,10,69
"2165",24,11,64
"2166",24,12,75
"2167",24,13,70
"2168",24,14,90
"2169",24,15,119
"2170",24,16,102
"2171",24,17,128
"2172",24,18,170
"2173",24,19,242
"2174",24,20,311
"2175",24,21,345
"2176",24,22,394
"2177",24,23,443
"2178",24,24,585
"2179",24,25,667
"2180",24,26,765
"2181",24,27,778
"2182",24,28,865
"2183",24,29,872
"2184",24,30,906
"2185",24,31,916
"2186",24,32,870
"2187",24,33,903
"2188",24,34,897
"2189",24,35,852
"2190",24,36,844
"2191",24,37,888
"2192",24,38,877
"2193",24,39,817
"2194",24,40,895
"2195",24,41,828
"2196",24,42,742
"2197",24,43,765
"2198",24,44,785
"2199",24,45,840
"2200",24,46,858
"2201",24,47,743
"2202",24,48,777
"2203",24,49,710
"2204",24,50,725
"2205",24,51,687
"2206",24,52,636
"2207",24,53,614
"2208",24,54,621
"2209",24,55,583
"2210",24,56,573
"2211",24,57,543
"2212",24,58,481
"2213",24,59,544
"2214",24,60,460
"2215",24,61,419
"2216",24,62,367
"2217",24,63,424
"2218",24,64,375
"2219",24,65,347
"2220",24,66,338
"2221",24,67,308
"2222",24,68,290
"2223",24,69,270
"2224",24,70,252
"2225",24,71,223
"2226",24,72,224
"2227",24,73,206
"2228",24,74,180
"2229",24,75,174
"2230",24,76,151
"2231",24,77,163
"2232",24,78,133
"2233",24,79,130
"2234",24,80,131
"2235",24,81,108
"2236",24,82,95
"2237",24,83,76
"2238",24,84,88
"2239",24,85,53
"2240",24,86,50
"2241",24,87,49
"2242",24,88,45
"2243",24,89,38
"2244",24,90,34
"2245",24,91,22
"2246",24,92,11
"2247",24,93,9
"2248",24,94,9
"2249",24,95,9
"2250",24,96,5
"2251",24,97,2
"2252",24,98,2
"2253",24,99,1
"2254",24,100,0
"2255",24,101,1
"2256",24,102,1
"2257",24,103,0
"2258",24,104,1
"2259",24,105,0
"2260",24,109,1
"2261",24,110,1
"2262",24,120,1
"2263",25,0,187
"2264",25,1,90
"2265",25,2,66
"2266",25,3,62
"2267",25,4,73
"2268",25,5,57
"2269",25,6,77
"2270",25,7,78
"2271",25,8,56
"2272",25,9,62
"2273",25,10,72
"2274",25,11,74
"2275",25,12,88
"2276",25,13,90
"2277",25,14,87
"2278",25,15,118
"2279",25,16,127
"2280",25,17,151
"2281",25,18,176
"2282",25,19,228
"2283",25,20,296
"2284",25,21,395
"2285",25,22,412
"2286",25,23,528
"2287",25,24,603
"2288",25,25,787
"2289",25,26,794
"2290",25,27,887
"2291",25,28,955
"2292",25,29,885
"2293",25,30,1003
"2294",25,31,981
"2295",25,32,957
"2296",25,33,934
"2297",25,34,951
"2298",25,35,980
"2299",25,36,949
"2300",25,37,966
"2301",25,38,983
"2302",25,39,967
"2303",25,40,944
"2304",25,41,894
"2305",25,42,830
"2306",25,43,856
"2307",25,44,853
"2308",25,45,879
"2309",25,46,932
"2310",25,47,820
"2311",25,48,848
"2312",25,49,777
"2313",25,50,828
"2314",25,51,763
"2315",25,52,738
"2316",25,53,717
"2317",25,54,608
"2318",25,55,650
"2319",25,56,655
"2320",25,57,624
"2321",25,58,558
"2322",25,59,584
"2323",25,60,513
"2324",25,61,434
"2325",25,62,439
"2326",25,63,413
"2327",25,64,379
"2328",25,65,383
"2329",25,66,337
"2330",25,67,355
"2331",25,68,310
"2332",25,69,265
"2333",25,70,266
"2334",25,71,256
"2335",25,72,239
"2336",25,73,209
"2337",25,74,176
"2338",25,75,197
"2339",25,76,158
"2340",25,77,170
"2341",25,78,149
"2342",25,79,115
"2343",25,80,116
"2344",25,81,105
"2345",25,82,81
"2346",25,83,79
"2347",25,84,73
"2348",25,85,73
"2349",25,86,61
"2350",25,87,53
"2351",25,88,49
"2352",25,89,37
"2353",25,90,40
"2354",25,91,19
"2355",25,92,17
"2356",25,93,11
"2357",25,94,11
"2358",25,95,5
"2359",25,96,8
"2360",25,97,5
"2361",25,98,3
"2362",25,99,2
"2363",25,100,1
"2364",25,101,1
"2365",25,103,1
"2366",25,104,1
"2367",26,0,195
"2368",26,1,109
"2369",26,2,74
"2370",26,3,51
"2371",26,4,69
"2372",26,5,59
"2373",26,6,59
"2374",26,7,73
"2375",26,8,73
"2376",26,9,63
"2377",26,10,82
"2378",26,11,100
"2379",26,12,99
"2380",26,13,95
"2381",26,14,112
"2382",26,15,118
"2383",26,16,145
"2384",26,17,151
"2385",26,18,215
"2386",26,19,290
"2387",26,20,357
"2388",26,21,448
"2389",26,22,475
"2390",26,23,558
"2391",26,24,687
"2392",26,25,823
"2393",26,26,915
"2394",26,27,903
"2395",26,28,997
"2396",26,29,951
"2397",26,30,1079
"2398",26,31,1020
"2399",26,32,962
"2400",26,33,1037
"2401",26,34,1019
"2402",26,35,1021
"2403",26,36,966
"2404",26,37,1043
"2405",26,38,998
"2406",26,39,972
"2407",26,40,1004
"2408",26,41,914
"2409",26,42,862
"2410",26,43,901
"2411",26,44,904
"2412",26,45,977
"2413",26,46,943
"2414",26,47,896
"2415",26,48,929
"2416",26,49,858
"2417",26,50,795
"2418",26,51,740
"2419",26,52,722
"2420",26,53,659
"2421",26,54,683
"2422",26,55,682
"2423",26,56,667
"2424",26,57,652
"2425",26,58,618
"2426",26,59,592
"2427",26,60,541
"2428",26,61,513
"2429",26,62,438
"2430",26,63,424
"2431",26,64,378
"2432",26,65,392
"2433",26,66,357
"2434",26,67,333
"2435",26,68,324
"2436",26,69,300
"2437",26,70,306
"2438",26,71,231
"2439",26,72,254
"2440",26,73,232
"2441",26,74,237
"2442",26,75,200
"2443",26,76,172
"2444",26,77,187
"2445",26,78,171
"2446",26,79,130
"2447",26,80,139
"2448",26,81,111
"2449",26,82,97
"2450",26,83,70
"2451",26,84,95
"2452",26,85,86
"2453",26,86,52
"2454",26,87,46
"2455",26,88,45
"2456",26,89,46
"2457",26,90,30
"2458",26,91,17
"2459",26,92,14
"2460",26,93,11
"2461",26,94,12
"2462",26,95,6
"2463",26,96,9
"2464",26,97,3
"2465",26,98,3
"2466",26,99,3
"2467",26,100,7
"2468",26,101,1
"2469",26,103,2
"2470",26,104,1
"2471",26,114,1
"2472",26,117,1
"2473",27,0,230
"2474",27,1,113
"2475",27,2,61
"2476",27,3,62
"2477",27,4,70
"2478",27,5,70
"2479",27,6,71
"2480",27,7,64
"2481",27,8,71
"2482",27,9,62
"2483",27,10,79
"2484",27,11,96
"2485",27,12,94
"2486",27,13,112
"2487",27,14,105
"2488",27,15,137
"2489",27,16,140
"2490",27,17,163
"2491",27,18,187
"2492",27,19,269
"2493",27,20,349
"2494",27,21,451
"2495",27,22,472
"2496",27,23,557
"2497",27,24,662
"2498",27,25,813
"2499",27,26,931
"2500",27,27,1005
"2501",27,28,1037
"2502",27,29,1036
"2503",27,30,1102
"2504",27,31,1029
"2505",27,32,978
"2506",27,33,979
"2507",27,34,1050
"2508",27,35,980
"2509",27,36,944
"2510",27,37,976
"2511",27,38,982
"2512",27,39,969
"2513",27,40,954
"2514",27,41,906
"2515",27,42,911
"2516",27,43,870
"2517",27,44,936
"2518",27,45,944
"2519",27,46,889
"2520",27,47,966
"2521",27,48,855
"2522",27,49,822
"2523",27,50,875
"2524",27,51,756
"2525",27,52,710
"2526",27,53,674
"2527",27,54,693
"2528",27,55,681
"2529",27,56,694
"2530",27,57,656
"2531",27,58,581
"2532",27,59,594
"2533",27,60,533
"2534",27,61,482
"2535",27,62,452
"2536",27,63,465
"2537",27,64,408
"2538",27,65,412
"2539",27,66,379
"2540",27,67,361
"2541",27,68,320
"2542",27,69,293
"2543",27,70,329
"2544",27,71,240
"2545",27,72,265
"2546",27,73,205
"2547",27,74,197
"2548",27,75,186
"2549",27,76,199
"2550",27,77,176
"2551",27,78,175
"2552",27,79,154
"2553",27,80,138
"2554",27,81,128
"2555",27,82,114
"2556",27,83,108
"2557",27,84,100
"2558",27,85,72
"2559",27,86,46
"2560",27,87,57
"2561",27,88,46
"2562",27,89,28
"2563",27,90,28
"2564",27,91,17
"2565",27,92,18
"2566",27,93,14
"2567",27,94,4
"2568",27,95,8
"2569",27,96,5
"2570",27,97,9
"2571",27,98,3
"2572",27,99,0
"2573",27,100,4
"2574",27,101,2
"2575",27,102,1
"2576",27,103,1
"2577",27,105,0
"2578",27,109,0
"2579",27,110,0
"2580",27,120,1
"2581",28,0,216
"2582",28,1,116
"2583",28,2,83
"2584",28,3,75
"2585",28,4,63
"2586",28,5,83
"2587",28,6,80
"2588",28,7,77
"2589",28,8,85
"2590",28,9,99
"2591",28,10,97
"2592",28,11,92
"2593",28,12,122
"2594",28,13,107
"2595",28,14,139
"2596",28,15,195
"2597",28,16,174
"2598",28,17,216
"2599",28,18,240
"2600",28,19,335
"2601",28,20,415
"2602",28,21,514
"2603",28,22,546
"2604",28,23,660
"2605",28,24,764
"2606",28,25,808
"2607",28,26,913
"2608",28,27,1044
"2609",28,28,988
"2610",28,29,1028
"2611",28,30,1097
"2612",28,31,1129
"2613",28,32,1068
"2614",28,33,1031
"2615",28,34,1014
"2616",28,35,1024
"2617",28,36,1010
"2618",28,37,993
"2619",28,38,1031
"2620",28,39,1011
"2621",28,40,1008
"2622",28,41,985
"2623",28,42,899
"2624",28,43,954
"2625",28,44,954
"2626",28,45,952
"2627",28,46,972
"2628",28,47,925
"2629",28,48,987
"2630",28,49,843
"2631",28,50,908
"2632",28,51,831
"2633",28,52,810
"2634",28,53,764
"2635",28,54,724
"2636",28,55,726
"2637",28,56,696
"2638",28,57,668
"2639",28,58,631
"2640",28,59,654
"2641",28,60,575
"2642",28,61,534
"2643",28,62,536
"2644",28,63,517
"2645",28,64,467
"2646",28,65,517
"2647",28,66,420
"2648",28,67,380
"2649",28,68,348
"2650",28,69,325
"2651",28,70,371
"2652",28,71,295
"2653",28,72,274
"2654",28,73,232
"2655",28,74,271
"2656",28,75,247
"2657",28,76,173
"2658",28,77,181
"2659",28,78,200
"2660",28,79,158
"2661",28,80,159
"2662",28,81,106
"2663",28,82,123
"2664",28,83,108
"2665",28,84,98
"2666",28,85,85
"2667",28,86,66
"2668",28,87,69
"2669",28,88,42
"2670",28,89,38
"2671",28,90,27
"2672",28,91,29
"2673",28,92,12
"2674",28,93,15
"2675",28,94,11
"2676",28,95,9
"2677",28,96,6
"2678",28,97,11
"2679",28,98,4
"2680",28,99,5
"2681",28,100,4
"2682",28,101,1
"2683",28,102,0
"2684",28,103,0
"2685",28,104,1
"2686",28,105,1
"2687",28,109,1
"2688",28,120,0
"2689",29,0,133
"2690",29,1,58
"2691",29,2,39
"2692",29,3,38
"2693",29,4,51
"2694",29,5,39
"2695",29,6,48
"2696",29,7,28
"2697",29,8,50
"2698",29,9,47
"2699",29,10,53
"2700",29,11,56
"2701",29,12,59
"2702",29,13,68
"2703",29,14,85
"2704",29,15,99
"2705",29,16,137
"2706",29,17,143
"2707",29,18,141
"2708",29,19,206
"2709",29,20,236
"2710",29,21,295
"2711",29,22,343
"2712",29,23,391
"2713",29,24,428
"2714",29,25,520
"2715",29,26,522
"2716",29,27,567
"2717",29,28,608
"2718",29,29,609
"2719",29,30,635
"2720",29,31,616
"2721",29,32,561
"2722",29,33,567
"2723",29,34,582
"2724",29,35,588
"2725",29,36,548
"2726",29,37,566
"2727",29,38,626
"2728",29,39,568
"2729",29,40,570
"2730",29,41,510
"2731",29,42,530
"2732",29,43,521
"2733",29,44,538
"2734",29,45,493
"2735",29,46,536
"2736",29,47,558
"2737",29,48,533
"2738",29,49,502
"2739",29,50,504
"2740",29,51,491
"2741",29,52,445
"2742",29,53,427
"2743",29,54,404
"2744",29,55,407
"2745",29,56,373
"2746",29,57,346
"2747",29,58,358
"2748",29,59,364
"2749",29,60,353
"2750",29,61,298
"2751",29,62,263
"2752",29,63,274
"2753",29,64,265
"2754",29,65,233
"2755",29,66,240
"2756",29,67,200
"2757",29,68,198
"2758",29,69,156
"2759",29,70,173
"2760",29,71,157
"2761",29,72,159
"2762",29,73,116
"2763",29,74,130
"2764",29,75,149
"2765",29,76,125
"2766",29,77,96
"2767",29,78,99
"2768",29,79,86
"2769",29,80,85
"2770",29,81,72
"2771",29,82,56
"2772",29,83,52
"2773",29,84,46
"2774",29,85,48
"2775",29,86,32
"2776",29,87,35
"2777",29,88,31
"2778",29,89,27
"2779",29,90,22
"2780",29,91,11
"2781",29,92,16
"2782",29,93,12
"2783",29,94,4
"2784",29,95,1
"2785",29,96,0
"2786",29,97,2
"2787",29,98,2
"2788",29,99,0
"2789",29,100,2
"2790",29,106,2
"2791",29,108,2
"2792",29,112,1
"2793",29,114,1
"2794",29,118,0
