"","week","Age","cases"
"310",4,56,0
"311",4,57,0
"312",4,58,0
"313",4,59,0
"314",4,60,0
"315",4,61,0
"316",4,62,0
"317",4,63,0
"318",4,64,0
"319",4,65,0
"320",4,66,0
"321",4,67,0
"322",4,68,0
"323",4,69,0
"324",4,70,0
"325",4,71,0
"326",4,72,0
"327",4,73,0
"328",4,74,0
"329",4,75,0
"330",4,76,0
"331",4,77,0
"332",4,78,0
"333",4,79,0
"334",4,80,0
"335",4,81,0
"336",4,82,0
"337",4,83,0
"338",4,84,0
"339",4,85,0
"340",4,86,0
"341",4,87,0
"342",4,88,0
"343",4,89,0
"344",4,90,0
"345",4,91,0
"346",4,92,0
"347",4,93,0
"348",4,94,0
"349",4,97,0
"350",4,98,0
"351",4,105,0
"352",5,0,0
"353",5,1,0
"354",5,2,0
"355",5,3,0
"356",5,4,0
"357",5,5,0
"358",5,6,0
"359",5,7,0
"360",5,8,0
"361",5,9,0
"362",5,10,0
"363",5,11,0
"364",5,12,0
"365",5,13,0
"366",5,14,0
"367",5,15,0
"368",5,16,0
"369",5,17,0
"370",5,18,0
"371",5,19,0
"372",5,20,0
"373",5,21,0
"374",5,22,0
"375",5,23,0
"376",5,24,0
"377",5,25,0
"378",5,26,0
"379",5,27,0
"380",5,28,0
"381",5,29,0
"382",5,30,64
"383",5,31,60
"384",5,32,64
"385",5,33,65
"386",5,34,85
"387",5,35,66
"388",5,36,62
"389",5,37,70
"390",5,38,74
"391",5,39,53
"392",5,40,0
"393",5,41,0
"394",5,42,0
"395",5,43,0
"396",5,44,0
"397",5,45,0
"398",5,46,0
"399",5,47,0
"400",5,48,0
"401",5,49,0
"402",5,50,0
"403",5,51,0
"404",5,52,0
"405",5,53,0
"406",5,54,0
"407",5,55,0
"408",5,56,0
"409",5,57,0
"410",5,58,0
"411",5,59,0
"412",5,60,0
"413",5,61,0
"414",5,62,0
"415",5,63,0
"416",5,64,0
"417",5,65,0
"418",5,66,0
"419",5,67,0
"420",5,68,0
"421",5,69,0
"422",5,70,0
"423",5,71,0
"424",5,72,0
"425",5,73,0
"426",5,74,0
"427",5,75,0
"428",5,76,0
"429",5,77,0
"430",5,78,0
"431",5,79,0
"432",5,80,0
"433",5,81,0
"434",5,82,0
"435",5,83,0
"436",5,84,0
"437",5,85,0
"438",5,86,0
"439",5,87,0
"440",5,88,0
"441",5,89,0
"442",5,90,0
"443",5,91,0
"444",5,92,0
"445",5,93,0
"446",5,94,0
"447",5,95,0
"448",5,96,0
"449",5,97,0
"450",5,98,0
"451",6,0,0
"452",6,1,0
"453",6,2,0
"454",6,3,0
"455",6,4,0
"456",6,5,0
"457",6,6,0
"458",6,7,0
"459",6,8,0
"460",6,9,0
"461",6,10,0
"462",6,11,0
"463",6,12,0
"464",6,13,0
"465",6,14,0
"466",6,15,0
"467",6,16,0
"468",6,17,0
"469",6,18,0
"470",6,19,0
"471",6,20,0
"472",6,21,0
"473",6,22,0
"474",6,23,0
"475",6,24,0
"476",6,25,0
"477",6,26,0
"478",6,27,0
"479",6,28,0
"480",6,29,0
"481",6,30,92
"482",6,31,88
"483",6,32,100
"484",6,33,92
"485",6,34,87
"486",6,35,92
"487",6,36,80
"488",6,37,98
"489",6,38,99
"490",6,39,94
"491",6,40,0
"492",6,41,0
"493",6,42,0
"494",6,43,0
"495",6,44,0
"496",6,45,0
"497",6,46,0
"498",6,47,0
"499",6,48,0
"500",6,49,0
"501",6,50,0
"502",6,51,0
"503",6,52,0
"504",6,53,0
"505",6,54,0
"506",6,55,0
"507",6,56,0
"508",6,57,0
"509",6,58,0
"510",6,59,0
"511",6,60,0
"512",6,61,0
"513",6,62,0
"514",6,63,0
"515",6,64,0
"516",6,65,0
"517",6,66,0
"518",6,67,0
"519",6,68,0
"520",6,69,0
"521",6,70,0
"522",6,71,0
"523",6,72,0
"524",6,73,0
"525",6,74,0
"526",6,75,0
"527",6,76,0
"528",6,77,0
"529",6,78,0
"530",6,79,0
"531",6,80,0
"532",6,81,0
"533",6,82,0
"534",6,83,0
"535",6,84,0
"536",6,85,0
"537",6,86,0
"538",6,87,0
"539",6,88,0
"540",6,89,0
"541",6,90,0
"542",6,91,0
"543",6,92,0
"544",6,93,0
"545",6,94,0
"546",6,96,0
"547",6,97,0
"548",6,99,0
"549",6,100,0
"550",6,104,0
"551",7,0,0
"552",7,1,0
"553",7,2,0
"554",7,3,0
"555",7,4,0
"556",7,5,0
"557",7,6,0
"558",7,7,0
"559",7,8,0
"560",7,9,0
"561",7,10,0
"562",7,11,0
"563",7,12,0
"564",7,13,0
"565",7,14,0
"566",7,15,0
"567",7,16,0
"568",7,17,0
"569",7,18,0
"570",7,19,0
"571",7,20,0
"572",7,21,0
"573",7,22,0
"574",7,23,0
"575",7,24,0
"576",7,25,0
"577",7,26,0
"578",7,27,0
"579",7,28,0
"580",7,29,0
"581",7,30,167
"582",7,31,168
"583",7,32,182
"584",7,33,180
"585",7,34,163
"586",7,35,152
"587",7,36,163
"588",7,37,191
"589",7,38,194
"590",7,39,155
"591",7,40,0
"592",7,41,0
"593",7,42,0
"594",7,43,0
"595",7,44,0
"596",7,45,0
"597",7,46,0
"598",7,47,0
"599",7,48,0
"600",7,49,0
"601",7,50,0
"602",7,51,0
"603",7,52,0
"604",7,53,0
"605",7,54,0
"606",7,55,0
"607",7,56,0
"608",7,57,0
"609",7,58,0
"610",7,59,0
"611",7,60,0
"612",7,61,0
"613",7,62,0
"614",7,63,0
"615",7,64,0
"616",7,65,0
"617",7,66,0
"618",7,67,0
"619",7,68,0
"620",7,69,0
"621",7,70,0
"622",7,71,0
"623",7,72,0
"624",7,73,0
"625",7,74,0
"626",7,75,0
"627",7,76,0
"628",7,77,0
"629",7,78,0
"630",7,79,0
"631",7,80,0
"632",7,81,0
"633",7,82,0
"634",7,83,0
"635",7,84,0
"636",7,85,0
"637",7,86,0
"638",7,87,0
"639",7,88,0
"640",7,89,0
"641",7,90,0
"642",7,91,0
"643",7,92,0
"644",7,93,0
"645",7,94,0
"646",7,95,0
"647",7,96,0
"648",7,97,0
"649",7,98,0
"650",7,99,0
"651",7,102,0
"652",7,105,0
"653",7,106,0
"654",8,0,0
"655",8,1,0
"656",8,2,0
"657",8,3,0
"658",8,4,0
"659",8,5,0
"660",8,6,0
"661",8,7,0
"662",8,8,0
"663",8,9,0
"664",8,10,0
"665",8,11,0
"666",8,12,0
"667",8,13,0
"668",8,14,0
"669",8,15,0
"670",8,16,0
"671",8,17,0
"672",8,18,0
"673",8,19,0
"674",8,20,0
"675",8,21,0
"676",8,22,0
"677",8,23,0
"678",8,24,0
"679",8,25,0
"680",8,26,0
"681",8,27,0
"682",8,28,0
"683",8,29,0
"684",8,30,176
"685",8,31,201
"686",8,32,211
"687",8,33,197
"688",8,34,202
"689",8,35,210
"690",8,36,184
"691",8,37,195
"692",8,38,180
"693",8,39,187
"694",8,40,0
"695",8,41,0
"696",8,42,0
"697",8,43,0
"698",8,44,0
"699",8,45,0
"700",8,46,0
"701",8,47,0
"702",8,48,0
"703",8,49,0
"704",8,50,0
"705",8,51,0
"706",8,52,0
"707",8,53,0
"708",8,54,0
"709",8,55,0
"710",8,56,0
"711",8,57,0
"712",8,58,0
"713",8,59,0
"714",8,60,0
"715",8,61,0
"716",8,62,0
"717",8,63,0
"718",8,64,0
"719",8,65,0
"720",8,66,0
"721",8,67,0
"722",8,68,0
"723",8,69,0
"724",8,70,0
"725",8,71,0
"726",8,72,0
"727",8,73,0
"728",8,74,0
"729",8,75,0
"730",8,76,0
"731",8,77,0
"732",8,78,0
"733",8,79,0
"734",8,80,0
"735",8,81,0
"736",8,82,0
"737",8,83,0
"738",8,84,0
"739",8,85,0
"740",8,86,0
"741",8,87,0
"742",8,88,0
"743",8,89,0
"744",8,90,0
"745",8,91,0
"746",8,92,0
"747",8,93,0
"748",8,94,0
"749",8,95,0
"750",8,96,0
"751",8,97,0
"752",8,98,0
"753",8,99,0
"754",8,100,0
"755",8,103,0
"756",9,0,0
"757",9,1,0
"758",9,2,0
"759",9,3,0
"760",9,4,0
"761",9,5,0
"762",9,6,0
"763",9,7,0
"764",9,8,0
"765",9,9,0
"766",9,10,0
"767",9,11,0
"768",9,12,0
"769",9,13,0
"770",9,14,0
"771",9,15,0
"772",9,16,0
"773",9,17,0
"774",9,18,0
"775",9,19,0
"776",9,20,0
"777",9,21,0
"778",9,22,0
"779",9,23,0
"780",9,24,0
"781",9,25,0
"782",9,26,0
"783",9,27,0
"784",9,28,0
"785",9,29,0
"786",9,30,190
"787",9,31,246
"788",9,32,204
"789",9,33,242
"790",9,34,223
"791",9,35,205
"792",9,36,205
"793",9,37,204
"794",9,38,214
"795",9,39,202
"796",9,40,0
"797",9,41,0
"798",9,42,0
"799",9,43,0
"800",9,44,0
"801",9,45,0
"802",9,46,0
"803",9,47,0
"804",9,48,0
"805",9,49,0
"806",9,50,0
"807",9,51,0
"808",9,52,0
"809",9,53,0
"810",9,54,0
"811",9,55,0
"812",9,56,0
"813",9,57,0
"814",9,58,0
"815",9,59,0
"816",9,60,0
"817",9,61,0
"818",9,62,0
"819",9,63,0
"820",9,64,0
"821",9,65,0
"822",9,66,0
"823",9,67,0
"824",9,68,0
"825",9,69,0
"826",9,70,0
"827",9,71,0
"828",9,72,0
"829",9,73,0
"830",9,74,0
"831",9,75,0
"832",9,76,0
"833",9,77,0
"834",9,78,0
"835",9,79,0
"836",9,80,0
"837",9,81,0
"838",9,82,0
"839",9,83,0
"840",9,84,0
"841",9,85,0
"842",9,86,0
"843",9,87,0
"844",9,88,0
"845",9,89,0
"846",9,90,0
"847",9,91,0
"848",9,92,0
"849",9,93,0
"850",9,94,0
"851",9,95,0
"852",9,96,0
"853",9,97,0
"854",9,98,0
"855",9,99,0
"856",9,100,0
"857",9,101,0
"858",9,102,0
"859",9,103,0
"860",10,0,0
"861",10,1,0
"862",10,2,0
"863",10,3,0
"864",10,4,0
"865",10,5,0
"866",10,6,0
"867",10,7,0
"868",10,8,0
"869",10,9,0
"870",10,10,0
"871",10,11,0
"872",10,12,0
"873",10,13,0
"874",10,14,0
"875",10,15,0
"876",10,16,0
"877",10,17,0
"878",10,18,0
"879",10,19,0
"880",10,20,0
"881",10,21,0
"882",10,22,0
"883",10,23,0
"884",10,24,0
"885",10,25,0
"886",10,26,0
"887",10,27,0
"888",10,28,0
"889",10,29,0
"890",10,30,287
"891",10,31,318
"892",10,32,322
"893",10,33,289
"894",10,34,287
"895",10,35,288
"896",10,36,261
"897",10,37,286
"898",10,38,278
"899",10,39,249
"900",10,40,0
"901",10,41,0
"902",10,42,0
"903",10,43,0
"904",10,44,0
"905",10,45,0
"906",10,46,0
"907",10,47,0
"908",10,48,0
"909",10,49,0
"910",10,50,0
"911",10,51,0
"912",10,52,0
"913",10,53,0
"914",10,54,0
"915",10,55,0
"916",10,56,0
"917",10,57,0
"918",10,58,0
"919",10,59,0
"920",10,60,0
"921",10,61,0
"922",10,62,0
"923",10,63,0
"924",10,64,0
"925",10,65,0
"926",10,66,0
"927",10,67,0
"928",10,68,0
"929",10,69,0
"930",10,70,0
"931",10,71,0
"932",10,72,0
"933",10,73,0
"934",10,74,0
"935",10,75,0
"936",10,76,0
"937",10,77,0
"938",10,78,0
"939",10,79,0
"940",10,80,0
"941",10,81,0
"942",10,82,0
"943",10,83,0
"944",10,84,0
"945",10,85,0
"946",10,86,0
"947",10,87,0
"948",10,88,0
"949",10,89,0
"950",10,90,0
"951",10,91,0
"952",10,92,0
"953",10,93,0
"954",10,94,0
"955",10,95,0
"956",10,96,0
"957",10,97,0
"958",10,98,0
"959",10,101,0
"960",10,102,0
"961",10,104,0
"962",10,105,0
"963",11,0,0
"964",11,1,0
"965",11,2,0
"966",11,3,0
"967",11,4,0
"968",11,5,0
"969",11,6,0
"970",11,7,0
"971",11,8,0
"972",11,9,0
"973",11,10,0
"974",11,11,0
"975",11,12,0
"976",11,13,0
"977",11,14,0
"978",11,15,0
"979",11,16,0
"980",11,17,0
"981",11,18,0
"982",11,19,0
"983",11,20,0
"984",11,21,0
"985",11,22,0
"986",11,23,0
"987",11,24,0
"988",11,25,0
"989",11,26,0
"990",11,27,0
"991",11,28,0
"992",11,29,0
"993",11,30,361
"994",11,31,394
"995",11,32,390
"996",11,33,395
"997",11,34,307
"998",11,35,405
"999",11,36,350
"1000",11,37,358
"1001",11,38,377
"1002",11,39,365
"1003",11,40,0
"1004",11,41,0
"1005",11,42,0
"1006",11,43,0
"1007",11,44,0
"1008",11,45,0
"1009",11,46,0
"1010",11,47,0
"1011",11,48,0
"1012",11,49,0
"1013",11,50,0
"1014",11,51,0
"1015",11,52,0
"1016",11,53,0
"1017",11,54,0
"1018",11,55,0
"1019",11,56,0
"1020",11,57,0
"1021",11,58,0
"1022",11,59,0
"1023",11,60,0
"1024",11,61,0
"1025",11,62,0
"1026",11,63,0
"1027",11,64,0
"1028",11,65,0
"1029",11,66,0
"1030",11,67,0
"1031",11,68,0
"1032",11,69,0
"1033",11,70,0
"1034",11,71,0
"1035",11,72,0
"1036",11,73,0
"1037",11,74,0
"1038",11,75,0
"1039",11,76,0
"1040",11,77,0
"1041",11,78,0
"1042",11,79,0
"1043",11,80,0
"1044",11,81,0
"1045",11,82,0
"1046",11,83,0
"1047",11,84,0
"1048",11,85,0
"1049",11,86,0
"1050",11,87,0
"1051",11,88,0
"1052",11,89,0
"1053",11,90,0
"1054",11,91,0
"1055",11,92,0
"1056",11,93,0
"1057",11,94,0
"1058",11,95,0
"1059",11,96,0
"1060",11,97,0
"1061",11,98,0
"1062",11,99,0
"1063",11,100,0
"1064",12,0,0
"1065",12,1,0
"1066",12,2,0
"1067",12,3,0
"1068",12,4,0
"1069",12,5,0
"1070",12,6,0
"1071",12,7,0
"1072",12,8,0
"1073",12,9,0
"1074",12,10,0
"1075",12,11,0
"1076",12,12,0
"1077",12,13,0
"1078",12,14,0
"1079",12,15,0
"1080",12,16,0
"1081",12,17,0
"1082",12,18,0
"1083",12,19,0
"1084",12,20,0
"1085",12,21,0
"1086",12,22,0
"1087",12,23,0
"1088",12,24,0
"1089",12,25,0
"1090",12,26,0
"1091",12,27,0
"1092",12,28,0
"1093",12,29,0
"1094",12,30,273
"1095",12,31,289
"1096",12,32,297
"1097",12,33,267
"1098",12,34,255
"1099",12,35,271
"1100",12,36,261
"1101",12,37,287
"1102",12,38,235
"1103",12,39,264
"1104",12,40,0
"1105",12,41,0
"1106",12,42,0
"1107",12,43,0
"1108",12,44,0
"1109",12,45,0
"1110",12,46,0
"1111",12,47,0
"1112",12,48,0
"1113",12,49,0
"1114",12,50,0
"1115",12,51,0
"1116",12,52,0
"1117",12,53,0
"1118",12,54,0
"1119",12,55,0
"1120",12,56,0
"1121",12,57,0
"1122",12,58,0
"1123",12,59,0
"1124",12,60,0
"1125",12,61,0
"1126",12,62,0
"1127",12,63,0
"1128",12,64,0
"1129",12,65,0
"1130",12,66,0
"1131",12,67,0
"1132",12,68,0
"1133",12,69,0
"1134",12,70,0
"1135",12,71,0
"1136",12,72,0
"1137",12,73,0
"1138",12,74,0
"1139",12,75,0
"1140",12,76,0
"1141",12,77,0
"1142",12,78,0
"1143",12,79,0
"1144",12,80,0
"1145",12,81,0
"1146",12,82,0
"1147",12,83,0
"1148",12,84,0
"1149",12,85,0
"1150",12,86,0
"1151",12,87,0
"1152",12,88,0
"1153",12,89,0
"1154",12,90,0
"1155",12,91,0
"1156",12,92,0
"1157",12,93,0
"1158",12,94,0
"1159",12,95,0
"1160",12,96,0
"1161",12,97,0
"1162",12,99,0
"1163",12,100,0
"1164",12,101,0
"1165",12,103,0
"1166",13,0,0
"1167",13,1,0
"1168",13,2,0
"1169",13,3,0
"1170",13,4,0
"1171",13,5,0
"1172",13,6,0
"1173",13,7,0
"1174",13,8,0
"1175",13,9,0
"1176",13,10,0
"1177",13,11,0
"1178",13,12,0
"1179",13,13,0
"1180",13,14,0
"1181",13,15,0
"1182",13,16,0
"1183",13,17,0
"1184",13,18,0
"1185",13,19,0
"1186",13,20,0
"1187",13,21,0
"1188",13,22,0
"1189",13,23,0
"1190",13,24,0
"1191",13,25,0
"1192",13,26,0
"1193",13,27,0
"1194",13,28,0
"1195",13,29,0
"1196",13,30,307
"1197",13,31,396
"1198",13,32,359
"1199",13,33,333
"1200",13,34,350
"1201",13,35,345
"1202",13,36,327
"1203",13,37,300
"1204",13,38,322
"1205",13,39,313
"1206",13,40,0
"1207",13,41,0
"1208",13,42,0
"1209",13,43,0
"1210",13,44,0
"1211",13,45,0
"1212",13,46,0
"1213",13,47,0
"1214",13,48,0
"1215",13,49,0
"1216",13,50,0
"1217",13,51,0
"1218",13,52,0
"1219",13,53,0
"1220",13,54,0
"1221",13,55,0
"1222",13,56,0
"1223",13,57,0
"1224",13,58,0
"1225",13,59,0
"1226",13,60,0
"1227",13,61,0
"1228",13,62,0
"1229",13,63,0
"1230",13,64,0
"1231",13,65,0
"1232",13,66,0
"1233",13,67,0
"1234",13,68,0
"1235",13,69,0
"1236",13,70,0
"1237",13,71,0
"1238",13,72,0
"1239",13,73,0
"1240",13,74,0
"1241",13,75,0
"1242",13,76,0
"1243",13,77,0
"1244",13,78,0
"1245",13,79,0
"1246",13,80,0
"1247",13,81,0
"1248",13,82,0
"1249",13,83,0
"1250",13,84,0
"1251",13,85,0
"1252",13,86,0
"1253",13,87,0
"1254",13,88,0
"1255",13,89,0
"1256",13,90,0
"1257",13,91,0
"1258",13,92,0
"1259",13,93,0
"1260",13,94,0
"1261",13,95,0
"1262",13,96,0
"1263",13,97,0
"1264",13,98,0
"1265",13,99,0
"1266",13,100,0
"1267",13,101,0
"1268",13,103,0
"1269",13,105,0
"1270",14,0,0
"1271",14,1,0
"1272",14,2,0
"1273",14,3,0
"1274",14,4,0
"1275",14,5,0
"1276",14,6,0
"1277",14,7,0
"1278",14,8,0
"1279",14,9,0
"1280",14,10,0
"1281",14,11,0
"1282",14,12,0
"1283",14,13,0
"1284",14,14,0
"1285",14,15,0
"1286",14,16,0
"1287",14,17,0
"1288",14,18,0
"1289",14,19,0
"1290",14,20,0
"1291",14,21,0
"1292",14,22,0
"1293",14,23,0
"1294",14,24,0
"1295",14,25,0
"1296",14,26,0
"1297",14,27,0
"1298",14,28,0
"1299",14,29,0
"1300",14,30,306
"1301",14,31,315
"1302",14,32,292
"1303",14,33,276
"1304",14,34,263
"1305",14,35,272
"1306",14,36,267
"1307",14,37,265
"1308",14,38,279
"1309",14,39,237
"1310",14,40,0
"1311",14,41,0
"1312",14,42,0
"1313",14,43,0
"1314",14,44,0
"1315",14,45,0
"1316",14,46,0
"1317",14,47,0
"1318",14,48,0
"1319",14,49,0
"1320",14,50,0
"1321",14,51,0
"1322",14,52,0
"1323",14,53,0
"1324",14,54,0
"1325",14,55,0
"1326",14,56,0
"1327",14,57,0
"1328",14,58,0
"1329",14,59,0
"1330",14,60,0
"1331",14,61,0
"1332",14,62,0
"1333",14,63,0
"1334",14,64,0
"1335",14,65,0
"1336",14,66,0
"1337",14,67,0
"1338",14,68,0
"1339",14,69,0
"1340",14,70,0
"1341",14,71,0
"1342",14,72,0
"1343",14,73,0
"1344",14,74,0
"1345",14,75,0
"1346",14,76,0
"1347",14,77,0
"1348",14,78,0
"1349",14,79,0
"1350",14,80,0
"1351",14,81,0
"1352",14,82,0
"1353",14,83,0
"1354",14,84,0
"1355",14,85,0
"1356",14,86,0
"1357",14,87,0
"1358",14,88,0
"1359",14,89,0
"1360",14,90,0
"1361",14,91,0
"1362",14,92,0
"1363",14,93,0
"1364",14,94,0
"1365",14,95,0
"1366",14,96,0
"1367",14,97,0
"1368",14,98,0
"1369",14,99,0
"1370",14,101,0
"1371",14,102,0
"1372",15,0,0
"1373",15,1,0
"1374",15,2,0
"1375",15,3,0
"1376",15,4,0
"1377",15,5,0
"1378",15,6,0
"1379",15,7,0
"1380",15,8,0
"1381",15,9,0
"1382",15,10,0
"1383",15,11,0
"1384",15,12,0
"1385",15,13,0
"1386",15,14,0
"1387",15,15,0
"1388",15,16,0
"1389",15,17,0
"1390",15,18,0
"1391",15,19,0
"1392",15,20,0
"1393",15,21,0
"1394",15,22,0
"1395",15,23,0
"1396",15,24,0
"1397",15,25,0
"1398",15,26,0
"1399",15,27,0
"1400",15,28,0
"1401",15,29,0
"1402",15,30,258
"1403",15,31,294
"1404",15,32,288
"1405",15,33,295
"1406",15,34,273
"1407",15,35,268
"1408",15,36,242
"1409",15,37,232
"1410",15,38,274
"1411",15,39,239
"1412",15,40,0
"1413",15,41,0
"1414",15,42,0
"1415",15,43,0
"1416",15,44,0
"1417",15,45,0
"1418",15,46,0
"1419",15,47,0
"1420",15,48,0
"1421",15,49,0
"1422",15,50,0
"1423",15,51,0
"1424",15,52,0
"1425",15,53,0
"1426",15,54,0
"1427",15,55,0
"1428",15,56,0
"1429",15,57,0
"1430",15,58,0
"1431",15,59,0
"1432",15,60,0
"1433",15,61,0
"1434",15,62,0
"1435",15,63,0
"1436",15,64,0
"1437",15,65,0
"1438",15,66,0
"1439",15,67,0
"1440",15,68,0
"1441",15,69,0
"1442",15,70,0
"1443",15,71,0
"1444",15,72,0
"1445",15,73,0
"1446",15,74,0
"1447",15,75,0
"1448",15,76,0
"1449",15,77,0
"1450",15,78,0
"1451",15,79,0
"1452",15,80,0
"1453",15,81,0
"1454",15,82,0
"1455",15,83,0
"1456",15,84,0
"1457",15,85,0
"1458",15,86,0
"1459",15,87,0
"1460",15,88,0
"1461",15,89,0
"1462",15,90,0
"1463",15,91,0
"1464",15,92,0
"1465",15,93,0
"1466",15,94,0
"1467",15,95,0
"1468",15,96,0
"1469",15,97,0
"1470",15,98,0
"1471",15,99,0
"1472",15,102,0
"1473",15,103,0
"1474",15,107,0
"1475",16,0,0
"1476",16,1,0
"1477",16,2,0
"1478",16,3,0
"1479",16,4,0
"1480",16,5,0
"1481",16,6,0
"1482",16,7,0
"1483",16,8,0
"1484",16,9,0
"1485",16,10,0
"1486",16,11,0
"1487",16,12,0
"1488",16,13,0
"1489",16,14,0
"1490",16,15,0
"1491",16,16,0
"1492",16,17,0
"1493",16,18,0
"1494",16,19,0
"1495",16,20,0
"1496",16,21,0
"1497",16,22,0
